#,System call,10240,10586,14393,15063,16299,17134,17763,18362,18363,19041,19042,19043,19044,19045,22000,20348,22621,22631,25398,26100,26085
104,NtCreateJobSet,0x00a2,0x00a3,0x00a4,0x00a7,0x00a8,0x00a9,0x00a9,0x00aa,0x00aa,0x00ae,0x00ae,0x00ae,0x00af,0x00af,0x00b1,0x00b2,0x00b3,0x00b3,0x00b4,0x00b5,0x00b5
105,NtCreateKey,0x001d,0x001d,0x001d,0x001d,0x001d,0x001d,0x001d,0x001d,0x001d,0x001d,0x001d,0x001d,0x001d,0x001d,0x001d,0x001d,0x001d,0x001d,0x001d,0x001d,0x001d
106,NtCreateKeyTransacted,0x00a3,0x00a4,0x00a5,0x00a8,0x00a9,0x00aa,0x00aa,0x00ab,0x00ab,0x00af,0x00af,0x00af,0x00b0,0x00b0,0x00b2,0x00b3,0x00b4,0x00b4,0x00b5,0x00b6,0x00b6
107,NtCreateKeyedEvent,0x00a4,0x00a5,0x00a6,0x00a9,0x00aa,0x00ab,0x00ab,0x00ac,0x00ac,0x00b0,0x00b0,0x00b0,0x00b1,0x00b1,0x00b3,0x00b4,0x00b5,0x00b5,0x00b6,0x00b7,0x00b7
108,NtCreateLowBoxToken,0x00a5,0x00a6,0x00a7,0x00aa,0x00ab,0x00ac,0x00ac,0x00ad,0x00ad,0x00b1,0x00b1,0x00b1,0x00b2,0x00b2,0x00b4,0x00b5,0x00b6,0x00b6,0x00b7,0x00b8,0x00b8
109,NtCreateMailslotFile,0x00a6,0x00a7,0x00a8,0x00ab,0x00ac,0x00ad,0x00ad,0x00ae,0x00ae,0x00b2,0x00b2,0x00b2,0x00b3,0x00b3,0x00b5,0x00b6,0x00b7,0x00b7,0x00b8,0x00b9,0x00b9
110,NtCreateMutant,0x00a7,0x00a8,0x00a9,0x00ac,0x00ad,0x00ae,0x00ae,0x00af,0x00af,0x00b3,0x00b3,0x00b3,0x00b4,0x00b4,0x00b6,0x00b7,0x00b8,0x00b8,0x00b9,0x00ba,0x00ba
111,NtCreateNamedPipeFile,0x00a8,0x00a9,0x00aa,0x00ad,0x00ae,0x00af,0x00af,0x00b0,0x00b0,0x00b4,0x00b4,0x00b4,0x00b5,0x00b5,0x00b7,0x00b8,0x00b9,0x00b9,0x00ba,0x00bb,0x00bb
112,NtCreatePagingFile,0x00a9,0x00aa,0x00ab,0x00ae,0x00af,0x00b0,0x00b0,0x00b1,0x00b1,0x00b5,0x00b5,0x00b5,0x00b6,0x00b6,0x00b8,0x00b9,0x00ba,0x00ba,0x00bb,0x00bc,0x00bc
113,NtCreatePartition,0x00aa,0x00ab,0x00ac,0x00af,0x00b0,0x00b1,0x00b1,0x00b2,0x00b2,0x00b6,0x00b6,0x00b6,0x00b7,0x00b7,0x00b9,0x00ba,0x00bb,0x00bb,0x00bc,0x00bd,0x00bd
114,NtCreatePort,0x00ab,0x00ac,0x00ad,0x00b0,0x00b1,0x00b2,0x00b2,0x00b3,0x00b3,0x00b7,0x00b7,0x00b7,0x00b8,0x00b8,0x00ba,0x00bb,0x00bc,0x00bc,0x00bd,0x00be,0x00be
115,NtCreatePrivateNamespace,0x00ac,0x00ad,0x00ae,0x00b1,0x00b2,0x00b3,0x00b3,0x00b4,0x00b4,0x00b8,0x00b8,0x00b8,0x00b9,0x00b9,0x00bb,0x00bc,0x00bd,0x00bd,0x00be,0x00bf,0x00bf
116,NtCreateProcess,0x00ad,0x00ae,0x00af,0x00b2,0x00b3,0x00b4,0x00b4,0x00b5,0x00b5,0x00b9,0x00b9,0x00b9,0x00ba,0x00ba,0x00bc,0x00bd,0x00be,0x00be,0x00bf,0x00c0,0x00c0
117,NtCreateProcessEx,0x004d,0x004d,0x004d,0x004d,0x004d,0x004d,0x004d,0x004d,0x004d,0x004d,0x004d,0x004d,0x004d,0x004d,0x004d,0x004d,0x004d,0x004d,0x004d,0x004d,0x004d
118,NtCreateProcessStateChange,,,,,,,,,,,,,,,0x00bd,0x00be,0x00bf,0x00bf,0x00c0,0x00c1,0x00c1
119,NtCreateProfile,0x00ae,0x00af,0x00b0,0x00b3,0x00b4,0x00b5,0x00b5,0x00b6,0x00b6,0x00ba,0x00ba,0x00ba,0x00bb,0x00bb,0x00be,0x00bf,0x00c0,0x00c0,0x00c1,0x00c2,0x00c2
120,NtCreateProfileEx,0x00af,0x00b0,0x00b1,0x00b4,0x00b5,0x00b6,0x00b6,0x00b7,0x00b7,0x00bb,0x00bb,0x00bb,0x00bc,0x00bc,0x00bf,0x00c0,0x00c1,0x00c1,0x00c2,0x00c3,0x00c3
121,NtCreateRegistryTransaction,,,0x00b2,0x00b5,0x00b6,0x00b7,0x00b7,0x00b8,0x00b8,0x00bc,0x00bc,0x00bc,0x00bd,0x00bd,0x00c0,0x00c1,0x00c2,0x00c2,0x00c3,0x00c4,0x00c4
122,NtCreateResourceManager,0x00b0,0x00b1,0x00b3,0x00b6,0x00b7,0x00b8,0x00b8,0x00b9,0x00b9,0x00bd,0x00bd,0x00bd,0x00be,0x00be,0x00c1,0x00c2,0x00c3,0x00c3,0x00c4,0x00c5,0x00c5
123,NtCreateSection,0x004a,0x004a,0x004a,0x004a,0x004a,0x004a,0x004a,0x004a,0x004a,0x004a,0x004a,0x004a,0x004a,0x004a,0x004a,0x004a,0x004a,0x004a,0x004a,0x004a,0x004a
124,NtCreateSectionEx,,,,,,,0x00b9,0x00ba,0x00ba,0x00be,0x00be,0x00be,0x00bf,0x00bf,0x00c2,0x00c3,0x00c4,0x00c4,0x00c5,0x00c6,0x00c6
125,NtCreateSemaphore,0x00b1,0x00b2,0x00b4,0x00b7,0x00b8,0x00b9,0x00ba,0x00bb,0x00bb,0x00bf,0x00bf,0x00bf,0x00c0,0x00c0,0x00c3,0x00c4,0x00c5,0x00c5,0x00c6,0x00c7,0x00c7
126,NtCreateSymbolicLinkObject,0x00b2,0x00b3,0x00b5,0x00b8,0x00b9,0x00ba,0x00bb,0x00bc,0x00bc,0x00c0,0x00c0,0x00c0,0x00c1,0x00c1,0x00c4,0x00c5,0x00c6,0x00c6,0x00c7,0x00c8,0x00c8
127,NtCreateThread,0x004e,0x004e,0x004e,0x004e,0x004e,0x004e,0x004e,0x004e,0x004e,0x004e,0x004e,0x004e,0x004e,0x004e,0x004e,0x004e,0x004e,0x004e,0x004e,0x004e,0x004e
128,NtCreateThreadEx,0x00b3,0x00b4,0x00b6,0x00b9,0x00ba,0x00bb,0x00bc,0x00bd,0x00bd,0x00c1,0x00c1,0x00c1,0x00c2,0x00c2,0x00c5,0x00c6,0x00c7,0x00c7,0x00c8,0x00c9,0x00c9
129,NtCreateThreadStateChange,,,,,,,,,,,,,,,0x00c6,0x00c7,0x00c8,0x00c8,0x00c9,0x00ca,0x00ca
130,NtCreateTimer,0x00b4,0x00b5,0x00b7,0x00ba,0x00bb,0x00bc,0x00bd,0x00be,0x00be,0x00c2,0x00c2,0x00c2,0x00c3,0x00c3,0x00c7,0x00c8,0x00c9,0x00c9,0x00ca,0x00cb,0x00cb
131,NtCreateTimer2,0x00b5,0x00b6,0x00b8,0x00bb,0x00bc,0x00bd,0x00be,0x00bf,0x00bf,0x00c3,0x00c3,0x00c3,0x00c4,0x00c4,0x00c8,0x00c9,0x00ca,0x00ca,0x00cb,0x00cc,0x00cc
132,NtCreateToken,0x00b6,0x00b7,0x00b9,0x00bc,0x00bd,0x00be,0x00bf,0x00c0,0x00c0,0x00c4,0x00c4,0x00c4,0x00c5,0x00c5,0x00c9,0x00ca,0x00cb,0x00cb,0x00cc,0x00cd,0x00cd
133,NtCreateTokenEx,0x00b7,0x00b8,0x00ba,0x00bd,0x00be,0x00bf,0x00c0,0x00c1,0x00c1,0x00c5,0x00c5,0x00c5,0x00c6,0x00c6,0x00ca,0x00cb,0x00cc,0x00cc,0x00cd,0x00ce,0x00ce
134,NtCreateTransaction,0x00b8,0x00b9,0x00bb,0x00be,0x00bf,0x00c0,0x00c1,0x00c2,0x00c2,0x00c6,0x00c6,0x00c6,0x00c7,0x00c7,0x00cb,0x00cc,0x00cd,0x00cd,0x00ce,0x00cf,0x00cf
135,NtCreateTransactionManager,0x00b9,0x00ba,0x00bc,0x00bf,0x00c0,0x00c1,0x00c2,0x00c3,0x00c3,0x00c7,0x00c7,0x00c7,0x00c8,0x00c8,0x00cc,0x00cd,0x00ce,0x00ce,0x00cf,0x00d0,0x00d0
136,NtCreateUserProcess,0x00ba,0x00bb,0x00bd,0x00c0,0x00c1,0x00c2,0x00c3,0x00c4,0x00c4,0x00c8,0x00c8,0x00c8,0x00c9,0x00c9,0x00cd,0x00ce,0x00cf,0x00cf,0x00d0,0x00d1,0x00d1
137,NtCreateWaitCompletionPacket,0x00bb,0x00bc,0x00be,0x00c1,0x00c2,0x00c3,0x00c4,0x00c5,0x00c5,0x00c9,0x00c9,0x00c9,0x00ca,0x00ca,0x00ce,0x00cf,0x00d0,0x00d0,0x00d1,0x00d2,0x00d2
138,NtCreateWaitablePort,0x00bc,0x00bd,0x00bf,0x00c2,0x00c3,0x00c4,0x00c5,0x00c6,0x00c6,0x00ca,0x00ca,0x00ca,0x00cb,0x00cb,0x00cf,0x00d0,0x00d1,0x00d1,0x00d2,0x00d3,0x00d3
139,NtCreateWnfStateName,0x00bd,0x00be,0x00c0,0x00c3,0x00c4,0x00c5,0x00c6,0x00c7,0x00c7,0x00cb,0x00cb,0x00cb,0x00cc,0x00cc,0x00d0,0x00d1,0x00d2,0x00d2,0x00d3,0x00d4,0x00d4
140,NtCreateWorkerFactory,0x00be,0x00bf,0x00c1,0x00c4,0x00c5,0x00c6,0x00c7,0x00c8,0x00c8,0x00cc,0x00cc,0x00cc,0x00cd,0x00cd,0x00d1,0x00d2,0x00d3,0x00d3,0x00d4,0x00d5,0x00d5
141,NtDebugActiveProcess,0x00bf,0x00c0,0x00c2,0x00c5,0x00c6,0x00c7,0x00c8,0x00c9,0x00c9,0x00cd,0x00cd,0x00cd,0x00ce,0x00ce,0x00d2,0x00d3,0x00d4,0x00d4,0x00d5,0x00d6,0x00d6
142,NtDebugContinue,0x00c0,0x00c1,0x00c3,0x00c6,0x00c7,0x00c8,0x00c9,0x00ca,0x00ca,0x00ce,0x00ce,0x00ce,0x00cf,0x00cf,0x00d3,0x00d4,0x00d5,0x00d5,0x00d6,0x00d7,0x00d7
143,NtDelayExecution,0x0034,0x0034,0x0034,0x0034,0x0034,0x0034,0x0034,0x0034,0x0034,0x0034,0x0034,0x0034,0x0034,0x0034,0x0034,0x0034,0x0034,0x0034,0x0034,0x0034,0x0034
144,NtDeleteAtom,0x00c1,0x00c2,0x00c4,0x00c7,0x00c8,0x00c9,0x00ca,0x00cb,0x00cb,0x00cf,0x00cf,0x00cf,0x00d0,0x00d0,0x00d4,0x00d5,0x00d6,0x00d6,0x00d7,0x00d8,0x00d8
145,NtDeleteBootEntry,0x00c2,0x00c3,0x00c5,0x00c8,0x00c9,0x00ca,0x00cb,0x00cc,0x00cc,0x00d0,0x00d0,0x00d0,0x00d1,0x00d1,0x00d5,0x00d6,0x00d7,0x00d7,0x00d8,0x00d9,0x00d9
146,NtDeleteDriverEntry,0x00c3,0x00c4,0x00c6,0x00c9,0x00ca,0x00cb,0x00cc,0x00cd,0x00cd,0x00d1,0x00d1,0x00d1,0x00d2,0x00d2,0x00d6,0x00d7,0x00d8,0x00d8,0x00d9,0x00da,0x00da
147,NtDeleteFile,0x00c4,0x00c5,0x00c7,0x00ca,0x00cb,0x00cc,0x00cd,0x00ce,0x00ce,0x00d2,0x00d2,0x00d2,0x00d3,0x00d3,0x00d7,0x00d8,0x00d9,0x00d9,0x00da,0x00db,0x00db
148,NtDeleteKey,0x00c5,0x00c6,0x00c8,0x00cb,0x00cc,0x00cd,0x00ce,0x00cf,0x00cf,0x00d3,0x00d3,0x00d3,0x00d4,0x00d4,0x00d8,0x00d9,0x00da,0x00da,0x00db,0x00dc,0x00dc
149,NtDeleteObjectAuditAlarm,0x00c6,0x00c7,0x00c9,0x00cc,0x00cd,0x00ce,0x00cf,0x00d0,0x00d0,0x00d4,0x00d4,0x00d4,0x00d5,0x00d5,0x00d9,0x00da,0x00db,0x00db,0x00dc,0x00dd,0x00dd
150,NtDeletePrivateNamespace,0x00c7,0x00c8,0x00ca,0x00cd,0x00ce,0x00cf,0x00d0,0x00d1,0x00d1,0x00d5,0x00d5,0x00d5,0x00d6,0x00d6,0x00da,0x00db,0x00dc,0x00dc,0x00dd,0x00de,0x00de
151,NtDeleteValueKey,0x00c8,0x00c9,0x00cb,0x00ce,0x00cf,0x00d0,0x00d1,0x00d2,0x00d2,0x00d6,0x00d6,0x00d6,0x00d7,0x00d7,0x00db,0x00dc,0x00dd,0x00dd,0x00de,0x00df,0x00df
152,NtDeleteWnfStateData,0x00c9,0x00ca,0x00cc,0x00cf,0x00d0,0x00d1,0x00d2,0x00d3,0x00d3,0x00d7,0x00d7,0x00d7,0x00d8,0x00d8,0x00dc,0x00dd,0x00de,0x00de,0x00df,0x00e0,0x00e0
153,NtDeleteWnfStateName,0x00ca,0x00cb,0x00cd,0x00d0,0x00d1,0x00d2,0x00d3,0x00d4,0x00d4,0x00d8,0x00d8,0x00d8,0x00d9,0x00d9,0x00dd,0x00de,0x00df,0x00df,0x00e0,0x00e1,0x00e1
154,NtDeviceIoControlFile,0x0007,0x0007,0x0007,0x0007,0x0007,0x0007,0x0007,0x0007,0x0007,0x0007,0x0007,0x0007,0x0007,0x0007,0x0007,0x0007,0x0007,0x0007,0x0007,0x0007,0x0007
155,NtDirectGraphicsCall,,,,,,,,,,0x00d9,0x00d9,0x00d9,0x00da,0x00da,0x00de,0x00df,0x00e0,0x00e0,0x00e1,0x00e2,0x00e2
156,NtDisableLastKnownGood,0x00cb,0x00cc,0x00ce,0x00d1,0x00d2,0x00d3,0x00d4,0x00d5,0x00d5,0x00da,0x00da,0x00da,0x00db,0x00db,0x00df,0x00e0,0x00e1,0x00e1,0x00e2,0x00e3,0x00e3
157,NtDisplayString,0x00cc,0x00cd,0x00cf,0x00d2,0x00d3,0x00d4,0x00d5,0x00d6,0x00d6,0x00db,0x00db,0x00db,0x00dc,0x00dc,0x00e0,0x00e1,0x00e2,0x00e2,0x00e3,0x00e4,0x00e4
158,NtDrawText,0x00cd,0x00ce,0x00d0,0x00d3,0x00d4,0x00d5,0x00d6,0x00d7,0x00d7,0x00dc,0x00dc,0x00dc,0x00dd,0x00dd,0x00e1,0x00e2,0x00e3,0x00e3,0x00e4,0x00e5,0x00e5
159,NtDuplicateObject,0x003c,0x003c,0x003c,0x003c,0x003c,0x003c,0x003c,0x003c,0x003c,0x003c,0x003c,0x003c,0x003c,0x003c,0x003c,0x003c,0x003c,0x003c,0x003c,0x003c,0x003c
160,NtDuplicateToken,0x0042,0x0042,0x0042,0x0042,0x0042,0x0042,0x0042,0x0042,0x0042,0x0042,0x0042,0x0042,0x0042,0x0042,0x0042,0x0042,0x0042,0x0042,0x0042,0x0042,0x0042
161,NtEnableLastKnownGood,0x00ce,0x00cf,0x00d1,0x00d4,0x00d5,0x00d6,0x00d7,0x00d8,0x00d8,0x00dd,0x00dd,0x00dd,0x00de,0x00de,0x00e2,0x00e3,0x00e4,0x00e4,0x00e5,0x00e6,0x00e6
162,NtEnumerateBootEntries,0x00cf,0x00d0,0x00d2,0x00d5,0x00d6,0x00d7,0x00d8,0x00d9,0x00d9,0x00de,0x00de,0x00de,0x00df,0x00df,0x00e3,0x00e4,0x00e5,0x00e5,0x00e6,0x00e7,0x00e7
163,NtEnumerateDriverEntries,0x00d0,0x00d1,0x00d3,0x00d6,0x00d7,0x00d8,0x00d9,0x00da,0x00da,0x00df,0x00df,0x00df,0x00e0,0x00e0,0x00e4,0x00e5,0x00e6,0x00e6,0x00e7,0x00e8,0x00e8
164,NtEnumerateKey,0x0032,0x0032,0x0032,0x0032,0x0032,0x0032,0x0032,0x0032,0x0032,0x0032,0x0032,0x0032,0x0032,0x0032,0x0032,0x0032,0x0032,0x0032,0x0032,0x0032,0x0032
165,NtEnumerateSystemEnvironmentValuesEx,0x00d1,0x00d2,0x00d4,0x00d7,0x00d8,0x00d9,0x00da,0x00db,0x00db,0x00e0,0x00e0,0x00e0,0x00e1,0x00e1,0x00e5,0x00e6,0x00e7,0x00e7,0x00e8,0x00e9,0x00e9
166,NtEnumerateTransactionObject,0x00d2,0x00d3,0x00d5,0x00d8,0x00d9,0x00da,0x00db,0x00dc,0x00dc,0x00e1,0x00e1,0x00e1,0x00e2,0x00e2,0x00e6,0x00e7,0x00e8,0x00e8,0x00e9,0x00ea,0x00ea
167,NtEnumerateValueKey,0x0013,0x0013,0x0013,0x0013,0x0013,0x0013,0x0013,0x0013,0x0013,0x0013,0x0013,0x0013,0x0013,0x0013,0x0013,0x0013,0x0013,0x0013,0x0013,0x0013,0x0013
168,NtExtendSection,0x00d3,0x00d4,0x00d6,0x00d9,0x00da,0x00db,0x00dc,0x00dd,0x00dd,0x00e2,0x00e2,0x00e2,0x00e3,0x00e3,0x00e7,0x00e8,0x00e9,0x00e9,0x00ea,0x00eb,0x00eb
169,NtFilterBootOption,0x00d4,0x00d5,0x00d7,0x00da,0x00db,0x00dc,0x00dd,0x00de,0x00de,0x00e3,0x00e3,0x00e3,0x00e4,0x00e4,0x00e8,0x00e9,0x00ea,0x00ea,0x00eb,0x00ec,0x00ec
170,NtFilterToken,0x00d5,0x00d6,0x00d8,0x00db,0x00dc,0x00dd,0x00de,0x00df,0x00df,0x00e4,0x00e4,0x00e4,0x00e5,0x00e5,0x00e9,0x00ea,0x00eb,0x00eb,0x00ec,0x00ed,0x00ed
171,NtFilterTokenEx,0x00d6,0x00d7,0x00d9,0x00dc,0x00dd,0x00de,0x00df,0x00e0,0x00e0,0x00e5,0x00e5,0x00e5,0x00e6,0x00e6,0x00ea,0x00eb,0x00ec,0x00ec,0x00ed,0x00ee,0x00ee
172,NtFindAtom,0x0014,0x0014,0x0014,0x0014,0x0014,0x0014,0x0014,0x0014,0x0014,0x0014,0x0014,0x0014,0x0014,0x0014,0x0014,0x0014,0x0014,0x0014,0x0014,0x0014,0x0014
173,NtFlushBuffersFile,0x004b,0x004b,0x004b,0x004b,0x004b,0x004b,0x004b,0x004b,0x004b,0x004b,0x004b,0x004b,0x004b,0x004b,0x004b,0x004b,0x004b,0x004b,0x004b,0x004b,0x004b
174,NtFlushBuffersFileEx,0x00d7,0x00d8,0x00da,0x00dd,0x00de,0x00df,0x00e0,0x00e1,0x00e1,0x00e6,0x00e6,0x00e6,0x00e7,0x00e7,0x00eb,0x00ec,0x00ed,0x00ed,0x00ee,0x00ef,0x00ef
175,NtFlushInstallUILanguage,0x00d8,0x00d9,0x00db,0x00de,0x00df,0x00e0,0x00e1,0x00e2,0x00e2,0x00e7,0x00e7,0x00e7,0x00e8,0x00e8,0x00ec,0x00ed,0x00ee,0x00ee,0x00ef,0x00f0,0x00f0
176,NtFlushInstructionCache,0x00d9,0x00da,0x00dc,0x00df,0x00e0,0x00e1,0x00e2,0x00e3,0x00e3,0x00e8,0x00e8,0x00e8,0x00e9,0x00e9,0x00ed,0x00ee,0x00ef,0x00ef,0x00f0,0x00f1,0x00f1
177,NtFlushKey,0x00da,0x00db,0x00dd,0x00e0,0x00e1,0x00e2,0x00e3,0x00e4,0x00e4,0x00e9,0x00e9,0x00e9,0x00ea,0x00ea,0x00ee,0x00ef,0x00f0,0x00f0,0x00f1,0x00f2,0x00f2
178,NtFlushProcessWriteBuffers,0x00db,0x00dc,0x00de,0x00e1,0x00e2,0x00e3,0x00e4,0x00e5,0x00e5,0x00ea,0x00ea,0x00ea,0x00eb,0x00eb,0x00ef,0x00f0,0x00f1,0x00f1,0x00f2,0x00f3,0x00f3
179,NtFlushVirtualMemory,0x00dc,0x00dd,0x00df,0x00e2,0x00e3,0x00e4,0x00e5,0x00e6,0x00e6,0x00eb,0x00eb,0x00eb,0x00ec,0x00ec,0x00f0,0x00f1,0x00f2,0x00f2,0x00f3,0x00f4,0x00f4
180,NtFlushWriteBuffer,0x00dd,0x00de,0x00e0,0x00e3,0x00e4,0x00e5,0x00e6,0x00e7,0x00e7,0x00ec,0x00ec,0x00ec,0x00ed,0x00ed,0x00f1,0x00f2,0x00f3,0x00f3,0x00f4,0x00f5,0x00f5
181,NtFreeUserPhysicalPages,0x00de,0x00df,0x00e1,0x00e4,0x00e5,0x00e6,0x00e7,0x00e8,0x00e8,0x00ed,0x00ed,0x00ed,0x00ee,0x00ee,0x00f2,0x00f3,0x00f4,0x00f4,0x00f5,0x00f6,0x00f6
182,NtFreeVirtualMemory,0x001e,0x001e,0x001e,0x001e,0x001e,0x001e,0x001e,0x001e,0x001e,0x001e,0x001e,0x001e,0x001e,0x001e,0x001e,0x001e,0x001e,0x001e,0x001e,0x001e,0x001e
183,NtFreezeRegistry,0x00df,0x00e0,0x00e2,0x00e5,0x00e6,0x00e7,0x00e8,0x00e9,0x00e9,0x00ee,0x00ee,0x00ee,0x00ef,0x00ef,0x00f3,0x00f4,0x00f5,0x00f5,0x00f6,0x00f7,0x00f7
184,NtFreezeTransactions,0x00e0,0x00e1,0x00e3,0x00e6,0x00e7,0x00e8,0x00e9,0x00ea,0x00ea,0x00ef,0x00ef,0x00ef,0x00f0,0x00f0,0x00f4,0x00f5,0x00f6,0x00f6,0x00f7,0x00f8,0x00f8
185,NtFsControlFile,0x0039,0x0039,0x0039,0x0039,0x0039,0x0039,0x0039,0x0039,0x0039,0x0039,0x0039,0x0039,0x0039,0x0039,0x0039,0x0039,0x0039,0x0039,0x0039,0x0039,0x0039
186,NtGetCachedSigningLevel,0x00e1,0x00e2,0x00e4,0x00e7,0x00e8,0x00e9,0x00ea,0x00eb,0x00eb,0x00f0,0x00f0,0x00f0,0x00f1,0x00f1,0x00f5,0x00f6,0x00f7,0x00f7,0x00f8,0x00f9,0x00f9
187,NtGetCompleteWnfStateSubscription,0x00e2,0x00e3,0x00e5,0x00e8,0x00e9,0x00ea,0x00eb,0x00ec,0x00ec,0x00f1,0x00f1,0x00f1,0x00f2,0x00f2,0x00f6,0x00f7,0x00f8,0x00f8,0x00f9,0x00fa,0x00fa
188,NtGetContextThread,0x00e3,0x00e4,0x00e6,0x00e9,0x00ea,0x00eb,0x00ec,0x00ed,0x00ed,0x00f2,0x00f2,0x00f2,0x00f3,0x00f3,0x00f7,0x00f8,0x00f9,0x00f9,0x00fa,0x00fb,0x00fb
189,NtGetCurrentProcessorNumber,0x00e4,0x00e5,0x00e7,0x00ea,0x00eb,0x00ec,0x00ed,0x00ee,0x00ee,0x00f3,0x00f3,0x00f3,0x00f4,0x00f4,0x00f8,0x00f9,0x00fa,0x00fa,0x00fb,0x00fc,0x00fc
190,NtGetCurrentProcessorNumberEx,0x00e5,0x00e6,0x00e8,0x00eb,0x00ec,0x00ed,0x00ee,0x00ef,0x00ef,0x00f4,0x00f4,0x00f4,0x00f5,0x00f5,0x00f9,0x00fa,0x00fb,0x00fb,0x00fc,0x00fd,0x00fd
191,NtGetDevicePowerState,0x00e6,0x00e7,0x00e9,0x00ec,0x00ed,0x00ee,0x00ef,0x00f0,0x00f0,0x00f5,0x00f5,0x00f5,0x00f6,0x00f6,0x00fa,0x00fb,0x00fc,0x00fc,0x00fd,0x00fe,0x00fe
192,NtGetMUIRegistryInfo,0x00e7,0x00e8,0x00ea,0x00ed,0x00ee,0x00ef,0x00f0,0x00f1,0x00f1,0x00f6,0x00f6,0x00f6,0x00f7,0x00f7,0x00fb,0x00fc,0x00fd,0x00fd,0x00fe,0x00ff,0x00ff
193,NtGetNextProcess,0x00e8,0x00e9,0x00eb,0x00ee,0x00ef,0x00f0,0x00f1,0x00f2,0x00f2,0x00f7,0x00f7,0x00f7,0x00f8,0x00f8,0x00fc,0x00fd,0x00fe,0x00fe,0x00ff,0x0100,0x0100
194,NtGetNextThread,0x00e9,0x00ea,0x00ec,0x00ef,0x00f0,0x00f1,0x00f2,0x00f3,0x00f3,0x00f8,0x00f8,0x00f8,0x00f9,0x00f9,0x00fd,0x00fe,0x00ff,0x00ff,0x0100,0x0101,0x0101
195,NtGetNlsSectionPtr,0x00ea,0x00eb,0x00ed,0x00f0,0x00f1,0x00f2,0x00f3,0x00f4,0x00f4,0x00f9,0x00f9,0x00f9,0x00fa,0x00fa,0x00fe,0x00ff,0x0100,0x0100,0x0101,0x0102,0x0102
196,NtGetNotificationResourceManager,0x00eb,0x00ec,0x00ee,0x00f1,0x00f2,0x00f3,0x00f4,0x00f5,0x00f5,0x00fa,0x00fa,0x00fa,0x00fb,0x00fb,0x00ff,0x0100,0x0101,0x0101,0x0102,0x0103,0x0103
197,NtGetPlugPlayEvent,,,,,,,,,,,,,,,,,,,,,
198,NtGetWriteWatch,0x00ec,0x00ed,0x00ef,0x00f2,0x00f3,0x00f4,0x00f5,0x00f6,0x00f6,0x00fb,0x00fb,0x00fb,0x00fc,0x00fc,0x0100,0x0101,0x0102,0x0102,0x0103,0x0104,0x0104
199,NtImpersonateAnonymousToken,0x00ed,0x00ee,0x00f0,0x00f3,0x00f4,0x00f5,0x00f6,0x00f7,0x00f7,0x00fc,0x00fc,0x00fc,0x00fd,0x00fd,0x0101,0x0102,0x0103,0x0103,0x0104,0x0105,0x0105
200,NtImpersonateClientOfPort,0x001f,0x001f,0x001f,0x001f,0x001f,0x001f,0x001f,0x001f,0x001f,0x001f,0x001f,0x001f,0x001f,0x001f,0x001f,0x001f,0x001f,0x001f,0x001f,0x001f,0x001f
201,NtImpersonateThread,0x00ee,0x00ef,0x00f1,0x00f4,0x00f5,0x00f6,0x00f7,0x00f8,0x00f8,0x00fd,0x00fd,0x00fd,0x00fe,0x00fe,0x0102,0x0103,0x0104,0x0104,0x0105,0x0106,0x0106
